0.0017041564	0.002160646	-0.027107155	-0.007194113	-0.018654168	-0.028888822	-0.022543443	-0.019566596	-0.046553638	-0.049834993	0.025749538	0.04348805	0.035668913	0.031071734	0.010681689	-0.025558507
0.0019223802	-0.022754038	0.048725177	0.039332952	-0.018127263	0.04162511	-0.034614347	0.037556756	0.010338925	-0.04231732	0.037771557	-0.012443792	-0.009829201	-0.019718124	-0.0039642826	0.04112334
0.025227178	-0.049036134	-0.011769403	-0.025166476	0.043029454	0.031662654	-0.0039647594	0.030922677	-0.048687555	-0.04001491	0.042395126	-0.03126601	0.015466001	0.030621957	0.022935476	-0.006434299
0.02979127	0.007122528	0.0058061257	-0.028654873	-0.0034171827	-0.029154742	0.034023788	0.030930962	0.013228621	-0.0175336	-0.022625769	-0.010154355	0.045555603	0.04851992	0.03455731	0.025409762
-0.03259734	0.023086797	0.04620299	-0.049505174	0.041238833	-0.031146312	0.026953105	0.021355655	-0.042619027	-0.04044489	0.049225543	-0.03963983	0.011676572	0.014363695	-0.02549994	-0.03973497
-0.035538696	0.040479455	-0.023114646	0.0070559494	-0.009318389	-0.0345289	0.006546449	-0.04403832	-0.034663547	0.038110856	0.037767004	0.044601444	0.011995923	-0.04474559	0.041302826	0.048906554
0.02534734	-0.034885764	-0.035645425	-0.04778389	0.008682657	0.018708292	-0.04390917	0.038278293	0.047200058	-0.030160738	-0.02776785	0.010685217	0.0366101	0.028946307	-0.033018447	-0.04367094
0.020200994	0.043205168	-0.0042898282	-0.034037996	0.034818593	0.0014580004	-0.04256269	-0.03981801	0.02110504	-0.044307627	-0.04959339	0.023392547	0.0019858852	-0.04268917	0.02225602	0.027892116
0.008318923	-0.037808716	0.028865825	0.02219439	0.022450004	0.03807399	-0.026928438	-0.046825852	-0.034307264	0.0069207773	-0.041531228	0.020759176	0.035260085	0.030567203	0.020552043	0.009949543
0.019913804	-0.026832176	-0.037248217	-0.008493938	0.02518474	0.03835464	-0.024055922	-0.013708543	-0.011208165	-0.036913097	-0.00041184574	0.012136243	0.026544977	-0.041115094	-0.0484195	0.02338877
0.036152374	0.013525512	-0.02489239	-0.028395057	-0.028374767	0.04161788	-0.015291583	0.015573654	-0.011690985	0.045388926	0.008407295	0.0208974	-0.04639584	0.019560922	-0.047905803	0.04553378
-0.039454304	0.022503946	-0.010795735	0.04663429	-0.032723058	0.009697545	-0.0315122	-0.017079331	0.01898029	-0.04555118	-0.046287335	-0.028812492	-0.04527488	0.0055507794	0.034381393	0.02046137
-0.01234442	-0.035509802	0.003906749	-0.013659012	0.004611753	0.0008610487	0.042884532	0.034911994	-0.016385935	-0.03389597	0.032500837	0.004003845	-0.02546146	0.01339246	-0.034409177	0.018838752
0.026636843	0.0033204183	-0.0099249	0.008028496	0.03448881	-0.0462947	-0.022632742	0.045526173	0.036485735	-0.016037237	-0.04613973	-0.038767923	0.022196006	0.023481522	0.03538001	0.021892715
-0.04461986	0.017969597	-0.0076696053	0.021803204	0.033215594	-0.044285964	0.02910075	0.010494374	0.029906306	-0.030892445	0.019774627	-0.015805185	0.034362767	0.019034196	0.013258781	-0.0049998164
0.00017287582	-0.010577094	-0.044566263	0.023638751	-0.024586225	-0.00088933855	-0.009760093	-0.028473103	0.023244891	0.007437207	-0.029487086	-0.0398687	-0.049108636	-0.034529828	-0.0004107952	-0.0263695
0.038676705	0.042650353	-0.040929437	-0.007879507	0.009763919	-0.009291839	0.0055495724	0.047579993	0.0013097301	-0.01965487	0.012846019	0.049324002	0.03768483	0.025831435	0.009626307	-0.009250451
-0.0035154112	0.031632278	-0.028920686	-0.01695298	-0.045115877	0.047074508	-0.036668144	-0.032536544	-0.04001578	0.026268128	-0.014772784	0.03262229	-0.018664002	0.03599718	0.027838256	-0.008484267
0.04677936	-0.019424869	0.011749517	-0.0031156763	0.018749166	0.031804655	0.03711125	0.016346227	-0.034673512	-0.017684568	0.009210922	0.034351293	-0.043781687	0.015328322	-0.045838118	-0.029165758
-0.0063142553	0.00799657	0.0049146637	-0.02442236	0.0054897666	-0.0013603941	-0.00090027973	0.044536103	-0.0028123967	-0.032327794	0.028973404	-0.006253816	-0.008477688	-0.044699907	0.04304972	-0.03023684
0.013211679	0.02365518	0.035843942	-0.030266846	-0.012772344	0.020578895	-0.030789185	-0.038426496	0.044861685	0.026375819	0.02900039	0.012822997	-0.04910494	-0.04653876	0.0058838017	0.047870766
-0.049416926	-0.027397871	-0.04607935	-0.03828869	-0.044178832	0.043128107	-0.0074537024	-0.02940221	0.01273929	0.031883005	-0.0054581054	0.0038511045	0.038304124	0.025308583	0.03397553	-0.02825197
0.018314872	0.044291083	0.01501653	-0.009817172	-0.010558687	0.0013161898	0.00064766407	-0.023831535	0.038471166	-0.035701	0.017331231	-0.046470106	-0.032961607	-0.04793755	0.049822126	0.025962863
-0.031840254	0.019186664	0.035423066	-0.0010517351	0.015933786	0.049086485	0.010482229	-0.012590148	0.037742797	-0.007839419	-0.018426895	0.02298731	0.006558288	-0.0039441474	0.04216509	0.006946992
-0.029791582	-4.6718866e-05	-0.0015813224	-0.01848197	-0.014726877	0.04126933	-0.012674116	-0.03127656	0.02542359	0.01759192	-0.031509936	0.04027957	-0.03301678	0.044545565	-0.002934169	-0.023182034
0.036601547	-0.04758228	0.0057709217	-0.04919697	0.04140855	-0.045109104	0.0106398575	0.02977458	0.046265695	-0.017397262	0.029039051	-0.006272994	-0.02363137	-0.043449916	-0.04371457	-0.016317617
-0.028260684	-0.04093312	0.048078466	-0.004916705	-0.045144238	0.024758961	0.0439854	-0.016514778	0.008885622	-0.021065831	0.044044767	0.021284346	-0.018400528	0.004795827	-0.015479468	0.006902419
0.009334337	0.02399138	-0.020846223	-0.03543521	0.020630669	0.014663491	-0.0304443	0.02439041	0.04185169	-0.033256903	-0.029606331	0.00910132	-0.03257008	0.011644959	-0.044606328	-0.029442644
0.025068272	0.026267242	0.013667915	0.029017452	0.031730007	0.034151766	0.042649355	-0.04642999	-0.04107629	0.021639097	0.020510387	-0.017710198	-0.03809903	0.009700514	0.032334555	-0.017549276
-0.0051933415	0.02097663	-0.047526885	0.0033843517	0.039596472	-0.03979398	-0.005315222	0.0031474233	-0.013833307	-0.029327631	0.031337786	-0.038764846	0.006333541	0.0038210973	0.048851635	0.014871489
-0.0054322965	0.01781242	-0.033169985	-0.03644389	0.03334887	-0.03781631	0.03523754	-0.048071157	-0.034043647	-0.033058323	0.048039738	-0.037799142	0.016090047	0.046599153	-0.049795248	0.019058708
-0.027785374	-0.013851084	0.009903777	-0.011749171	-0.047242858	-0.0031556003	-0.015204906	-0.038954042	-0.04033475	-0.035735488	0.03716064	0.0020659342	-0.03262973	-0.0250798	0.022392485	0.03855071
0.033963528	-0.036830246	0.013193551	0.0075840577	-0.006094884	0.038268853	-0.018540643	-0.03741753	-0.038453687	-0.018582962	0.00635159	0.007991932	-0.011874117	-0.015967987	0.021786977	8.965656e-05
-0.0041008815	-0.013416506	0.037091482	0.029762711	-0.017688882	0.031115953	0.010317586	-0.035520304	0.038443316	-0.018429648	-0.01994952	0.04988182	0.035743322	-0.04329727	-0.018251859	-0.04737396
-0.02112124	0.039665494	0.021359492	-0.008526981	-0.007645499	-0.03460604	0.02828801	0.044798043	-0.022840811	0.011309899	-0.01309488	-0.048688352	0.045068506	0.03639764	0.047974493	0.0020234585
0.03615215	0.03813458	0.00070970133	-0.04499934	-0.019708289	-0.019393075	-0.024070311	-0.040193487	-0.008233406	-0.008630812	0.009605847	0.039913546	0.0362208	0.041385856	0.02343687	-0.03721099
0.013124112	-0.039356373	-0.02003721	0.015334282	-0.04885764	-0.007990994	0.039458636	0.006523587	0.028990496	0.024905171	0.04408448	0.034519684	0.048175145	-0.025339877	0.012976494	-0.004206598
0.013154853	0.012213983	-0.0467077	-0.01677952	-0.038980067	-0.0030742995	-0.039854944	-0.03231194	0.043894682	0.0036507621	0.040705506	0.03670306	-0.019937789	0.025593687	0.019599441	-0.005195655
0.024308588	-0.04850453	0.008584462	0.03800763	-0.041864466	0.02883036	0.0049191825	0.022240225	-0.0017587319	0.02084	0.038877275	0.023982469	-0.032284692	-0.0013415329	0.004493676	0.034854498
-0.015483845	0.0023282282	0.049727965	-0.018044092	-0.018384375	-0.035334907	-0.008237444	-0.040501963	0.044397715	-0.0344774	0.0011884086	-0.04073453	-0.034851063	-0.03453046	0.03569546	0.048546087
-0.02780348	-0.0005531199	0.026129197	-0.043415498	0.044471446	-0.02354212	-0.027987754	-0.028354073	0.024251629	0.014462147	-0.04638443	0.006580256	-0.028695012	0.029241469	-0.022026395	0.027176429
-0.014302205	-0.026553964	0.017115746	-0.002660811	-0.004131306	-0.018186688	0.0324446	0.039685752	-0.021993423	-0.016884148	-0.045536067	-0.03669534	0.043489944	-0.03315095	-0.005884517	0.022323955
-0.011190642	-0.04816487	0.042546187	-0.031957448	-0.03693541	0.034263697	-0.044837117	0.010367669	0.021198962	0.038856257	0.023278188	-0.008438598	-0.0025012381	-0.032581344	0.016749386	0.04735625
0.009071924	0.006306041	-0.040842284	-0.030464781	-0.013376318	0.016695168	0.033790495	0.006651759	-0.04465891	-0.0025410168	-0.02585565	-0.0021242872	-0.042825308	0.017367747	0.00073162466	-0.0485335
-0.022017157	-0.005111657	0.038372826	-0.012106575	-0.010601543	0.042017285	-0.004991986	-0.024182929	0.037551228	0.00013005733	-0.044700693	-0.008538198	0.033077095	0.040403973	0.024920437	-0.036002696
0.032861266	0.020784985	0.035363924	0.028256807	0.045737077	0.011943888	0.03585765	0.03506806	0.030855704	0.024570156	-0.022510994	-0.03845755	0.04302365	-0.009359084	0.041005466	-0.04005598
